Volatility 3 Framework 2.27.0

Offset	Order	PID	Start	State	Type	Name	Display	Binary	Binary (Registry)	Dll
0x23b9916d060	565	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	WdNisDrv	Windows Defender Antivirus Network Inspection System Driver	N/A	system32\Drivers\WdNisDrv.sys	-
0x23b99172f50	564	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	wdiwifi	WDI Driver Framework	N/A	system32\DRIVERS\wdiwifi.sys	-
0x23b99173040	563	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	WdiSystemHost	Diagnostic System Host	N/A	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\wdi.dll
0x23b991707d0	582	556	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	Winmgmt	Windows Management Instrumentation	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%systemroot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\wbem\WMIsvc.dll
0x23b991707e0	581	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	WinMad	WinMad Service	N/A	\SystemRoot\System32\drivers\winmad.sys	-
0x23b9914a3c0	300	772	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	Netlogon	Netlogon	C:\WINDOWS\system32\lsass.exe	%systemroot%\system32\lsass.exe	%SystemRoot%\system32\netlogon.dll
0x23b9914a3d0	299	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	NetBT	NetBT	\Driver\NetBT	System32\DRIVERS\netbt.sys	-
0x23b9914d7e0	298	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	NetBIOS	NetBIOS Interface	\FileSystem\NetBIOS	system32\drivers\netbios.sys	-
0x23b9914d6f0	297	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	NetAdapterCx	Network Adapter Wdf Class Extension Library	N/A	system32\drivers\NetAdapterCx.sys	-
0x23b9914d600	296	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	Ndu	Windows Network Data Usage Monitoring Driver	\Driver\Ndu	system32\drivers\Ndu.sys	-
0x23b9914d420	295	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	ndproxy	@%SystemRoot%\system32\drivers\todo.sys,-101;NDIS Proxy	\Driver\ndproxy	System32\DRIVERS\NDProxy.sys	-
0x23b9914eb90	294	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	ndiswanlegacy	Remote Access LEGACY NDIS WAN Driver	N/A	System32\DRIVERS\ndiswan.sys	-
0x23b9914d330	293	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	NdisWan	Remote Access NDIS WAN Driver	\Driver\NdisWan	\SystemRoot\System32\drivers\ndiswan.sys	-
0x23b9914e9b0	292	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	NdisVirtualBus	Microsoft Virtual Network Adapter Enumerator	\Driver\NdisVirtualBus	\SystemRoot\System32\drivers\NdisVirtualBus.sys	-
0x23b9914d240	291	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Ndisuio	NDIS Usermode I/O Protocol	N/A	system32\drivers\ndisuio.sys	-
0x23b9914e8c0	290	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	NdisTapi	Remote Access NDIS TAPI Driver	\Driver\NdisTapi	System32\DRIVERS\ndistapi.sys	-
0x23b9914e7d0	289	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	NdisImPlatform	Microsoft Network Adapter Multiplexor Protocol	N/A	System32\drivers\NdisImPlatform.sys	-
0x23b9914de70	288	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	NdisCap	Microsoft NDIS Capture	N/A	System32\drivers\ndiscap.sys	-
0x23b9914e5f0	287	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	NDIS	NDIS System Driver	\Driver\NDIS	system32\drivers\ndis.sys	-
0x23b9914d150	286	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	ndfltr	NetworkDirect Service	N/A	\SystemRoot\System32\drivers\ndfltr.sys	-
0x23b9914d8d0	285	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	NcdAutoSetup	Network Connected Devices Auto-Setup	N/A	%SystemRoot%\System32\svchost.exe -k LocalServiceNoNetwork -p	%SystemRoot%\System32\NcdAutoSetup.dll
0x23b9911c3f0	35	1064	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	AudioEndpointBuilder	Windows Audio Endpoint Builder	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\AudioEndpointBuilder.dll
0x23b9911c400	34	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	atapi	IDE Channel	\Driver\atapi	System32\drivers\atapi.sys	-
0x23b9911b5f0	33	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	AsyncMac	RAS Asynchronous Media Driver	N/A	\SystemRoot\System32\drivers\asyncmac.sys	-
0x23b9911be60	32	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	AssignedAccessManagerSvc	AssignedAccessManager Service	N/A	%SystemRoot%\system32\svchost.exe -k AssignedAccessManagerSvc	%SystemRoot%\System32\assignedaccessmanagersvc.dll
0x23b9911c1e0	31	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	arcsas	Adaptec SAS/SATA-II RAID Storport's Miniport Driver	N/A	System32\drivers\arcsas.sys	-
0x23b9911b140	30	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	AppXSvc	AppX Deployment Service (AppXSVC)	N/A	%systemroot%\system32\svchost.exe -k wsappx -p	-
0x23b9911c050	29	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	AppvVfs	AppvVfs	N/A	\SystemRoot\system32\drivers\AppvVfs.sys	-
0x23b9911b7d0	28	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	AppvVemgr	AppvVemgr	N/A	\SystemRoot\system32\drivers\AppvVemgr.sys	-
0x23b9911bb90	27	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	AppvStrm	AppvStrm	N/A	\SystemRoot\system32\drivers\AppvStrm.sys	-
0x23b9911b050	26	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	AppVClient	Microsoft App-V Client	N/A	%systemroot%\system32\AppVClient.exe	-
0x23b99111cc0	25	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	AppReadiness	App Readiness	N/A	%SystemRoot%\System32\svchost.exe -k AppReadiness -p	-
0x23b99111a80	24	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	AppMgmt	Application Management	N/A	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\appmgmts.dll
0x23b991118f0	23	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	applockerfltr	Smartlocker Filter Driver	N/A	system32\drivers\applockerfltr.sys	-
0x23b99131040	49	556	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	Browser	Computer Browser	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\svchost.exe -k netsvcs -p	-
0x23b99161dc0	407	556	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	SessionEnv	Remote Desktop Configuration	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\svchost.exe -k netsvcs -p	-
0x23b99161dd0	406	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	sermouse	Serial Mouse Driver	N/A	\SystemRoot\System32\drivers\sermouse.sys	-
0x23b9915e7d0	405	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Serial	Serial port driver	N/A	\SystemRoot\System32\drivers\serial.sys	-
0x23b9915de70	404	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Serenum	Serenum Filter Driver	N/A	\SystemRoot\System32\drivers\serenum.sys	-
0x23b9915dd80	403	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	SerCx2	Serial UART Support Library	N/A	system32\drivers\SerCx2.sys	-
0x23b9915e6e0	402	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	SerCx	Serial UART Support Library	N/A	system32\drivers\SerCx.sys	-
0x23b9915d8d0	401	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	SensrSvc	Sensor Monitoring Service	N/A	%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation -p	%SystemRoot%\system32\sensrsvc.dll
0x23b99161050	400	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	SensorService	Sensor Service	N/A	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\SensorService.dll
0x23b99162b50	399	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	SensorDataService	Sensor Data Service	N/A	%SystemRoot%\System32\SensorDataService.exe	-
0x23b99162850	398	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	Sense	Windows Defender Advanced Threat Protection Service	N/A	"%ProgramFiles%\Windows Defender Advanced Threat Protection\MsSense.exe"	-
0x23b99134940	82	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	CscService	Offline Files	N/A	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\cscsvc.dll
0x23b99134950	81	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	CSC	Offline Files Driver	\Driver\CSC	system32\drivers\csc.sys	-
0x23b9916d4d0	531	2432	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	VMwareCAFManagementAgentHost	VMware CAF Management Agent Service	"C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\ManagementAgentHost.exe"	"C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\ManagementAgentHost.exe"	-
0x23b9916d4e0	530	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	VMwareCAFCommAmqpListener	VMware CAF AMQP Communication Service	N/A	"C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\CommAmqpListener.exe"	-
0x23b991390c0	133	692	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	FontCache	Windows Font Cache Service	C:\WINDOWS\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\FntCache.dll
0x23b991390d0	132	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	FltMgr	FltMgr	\FileSystem\FltMgr	system32\drivers\fltmgr.sys	-
0x23b9913c8c0	131	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	flpydisk	Floppy Disk Driver	N/A	\SystemRoot\System32\drivers\flpydisk.sys	-
0x23b9913cd70	130	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	FireNfcp	McAfee LLC FireNfcp	N/A	\SystemRoot\system32\DRIVERS\FireNfcp.sys	-
0x23b9913bf60	129	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	Filetrace	Filetrace	N/A	system32\drivers\filetrace.sys	-
0x23b9913b9c0	128	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	FileInfo	File Information FS MiniFilter	\FileSystem\FileInfo	System32\drivers\fileinfo.sys	-
0x23b9913b6f0	127	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	FileCrypt	FileCrypt	\FileSystem\FileCrypt	system32\drivers\filecrypt.sys	-
0x23b9913b8d0	126	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	fhsvc	File History Service	N/A	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\fhsvc.dll
0x23b991399d0	125	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	FDResPub	Function Discovery Resource Publication	N/A	%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation -p	%SystemRoot%\system32\fdrespub.dll
0x23b99139250	124	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	fdPHost	Function Discovery Provider Host	N/A	%SystemRoot%\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\fdPHost.dll
0x23b99139850	123	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	fdc	Floppy Disk Controller Driver	N/A	\SystemRoot\System32\drivers\fdc.sys	-
0x23b9913be70	122	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	Fax	Fax	N/A	%systemroot%\system32\fxssvc.exe	-
0x23b991381d0	121	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	fastfat	FAT12/16/32 File System Driver	N/A	-	-
0x23b9913b420	120	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	exfat	exFAT File System Driver	N/A	-	-
0x23b9915af40	382	772	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	SamSs	Security Accounts Manager	C:\WINDOWS\system32\lsass.exe	%SystemRoot%\system32\lsass.exe	-
0x23b9915af50	381	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	s3cap	s3cap	N/A	\SystemRoot\System32\drivers\vms3cap.sys	-
0x23b9915e500	380	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	rspndr	Link-Layer Topology Discovery Responder	\Driver\rspndr	system32\drivers\rspndr.sys	-
0x23b99138940	116	2196	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	enterceptAgent	McAfee Host Intrusion Prevention Service	"C:\Program Files\McAfee\Host Intrusion Prevention\FireSvc.exe"	"C:\Program Files\McAfee\Host Intrusion Prevention\FireSvc.exe"	-
0x23b99138950	115	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	EntAppSvc	Enterprise App Management Service	N/A	%systemroot%\system32\svchost.exe -k appmodel -p	-
0x23b991384d0	114	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	embeddedmode	Embedded Mode	N/A	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\embeddedmodesvc.dll
0x23b99138350	113	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	EhStorTcgDrv	Microsoft driver for storage devices supporting IEEE 1667 and TCG protocols	N/A	System32\drivers\EhStorTcgDrv.sys	-
0x23b991305f0	112	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	EhStorClass	Enhanced Storage Filter Driver	\Driver\EhStorClass	System32\drivers\EhStorClass.sys	-
0x23b99130050	111	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	EFS	Encrypting File System (EFS)	N/A	%SystemRoot%\System32\lsass.exe	%SystemRoot%\system32\efssvc.dll
0x23b99138c50	110	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	ebdrv	QLogic 10 Gigabit Ethernet Adapter VBD	N/A	System32\drivers\evbda.sys	-
0x23b9912fd80	109	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	Eaphost	Extensible Authentication Protocol	N/A	%SystemRoot%\System32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\eapsvc.dll
0x23b99138650	108	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	e1iexpress	Intel(R) PRO/1000 PCI Express Network Connection Driver I	N/A	\SystemRoot\System32\drivers\e1i63x64.sys	-
0x23b9912fab0	107	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	DXGKrnl	LDDM Graphics Subsystem	\Driver\DXGKrnl	\SystemRoot\System32\drivers\dxgkrnl.sys	-
0x23b991494c0	223	3756	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	McAfeeFramework	McAfee Agent Backwards Compatibility Service	"C:\Program Files\McAfee\Agent\x86\macompatsvc.exe"	"C:\Program Files\McAfee\Agent\x86\macompatsvc.exe"	-
0x23b991494d0	222	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	mausbip	MA-USB IP Filter Driver	N/A	\SystemRoot\System32\drivers\mausbip.sys	-
0x23b99148050	221	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	mausbhost	MA-USB Host Controller Driver	N/A	\SystemRoot\System32\drivers\mausbhost.sys	-
0x23b99131640	71	2860	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	ClickToRunSvc	Microsoft Office Click-to-Run Service	"C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe" /service	"C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe" /service	-
0x23b99131650	70	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	CLFS	Common Log (CLFS)	\Driver\CLFS	System32\drivers\CLFS.sys	-
0x23b99130230	69	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	CldFlt	Windows Cloud Files Filter Driver	\FileSystem\CldFlt	system32\drivers\cldflt.sys	-
0x23b99130c80	68	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	circlass	Consumer IR Devices	N/A	\SystemRoot\System32\drivers\circlass.sys	-
0x23b9912f6f0	67	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	cht4vbd	Chelsio Virtual Bus Driver	N/A	\SystemRoot\System32\drivers\cht4vx64.sys	-
0x23b991307d0	66	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	cht4iscsi	cht4iscsi	N/A	System32\drivers\cht4sx64.sys	-
0x23b9916f2d0	562	692	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	WdiServiceHost	Diagnostic Service Host	C:\WINDOWS\system32\svchost.exe -k LocalService -p	%SystemRoot%\System32\svchost.exe -k LocalService -p	%SystemRoot%\system32\wdi.dll
0x23b9916f2e0	561	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	WdFilter	Windows Defender Antivirus Mini-Filter Driver	N/A	\SystemRoot\system32\drivers\WdFilter.sys	-
0x23b99174990	560	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	Wdf01000	Kernel Mode Driver Frameworks service	\Driver\Wdf01000	system32\drivers\Wdf01000.sys	-
0x23b99173f40	559	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	WdBoot	Windows Defender Antivirus Boot Driver	N/A	\SystemRoot\system32\drivers\WdBoot.sys	-
0x23b99172e60	558	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	wcnfs	Windows Container Name Virtualization	N/A	\SystemRoot\system32\drivers\wcnfs.sys	-
0x23b9916df50	526	2416	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	VMTools	VMware Tools	"C:\Program Files\VMware\VMware Tools\vmtoolsd.exe"	"C:\Program Files\VMware\VMware Tools\vmtoolsd.exe"	-
0x23b9916df60	525	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	vmrawdsk	VMware Physical Disk Helper	\Driver\vmrawdsk	\SystemRoot\system32\DRIVERS\vmrawdsk.sys	-
0x23b99171d80	524	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	vmmouse	VMware Pointing Device	\Driver\vmmouse	\SystemRoot\System32\drivers\vmmouse.sys	-
0x23b99171c90	523	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	VMMemCtl	Memory Control Driver	\Driver\VMMemCtl	\SystemRoot\system32\DRIVERS\vmmemctl.sys	-
0x23b99172d70	522	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	vmicvss	Hyper-V Volume Shadow Copy Requestor	N/A	%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\icsvcext.dll
0x23b9916f5e0	521	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	vmicvmsession	Hyper-V PowerShell Direct Service	N/A	%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\icsvc.dll
0x23b9916e560	520	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	vmictimesync	Hyper-V Time Synchronization Service	N/A	%systemroot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p	%SystemRoot%\System32\icsvc.dll
0x23b9916dde0	519	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	vmicshutdown	Hyper-V Guest Shutdown Service	N/A	%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\icsvc.dll
0x23b9916fee0	518	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	vmicrdv	Hyper-V Remote Desktop Virtualization Service	N/A	%systemroot%\system32\svchost.exe -k ICService -p	%SystemRoot%\System32\icsvcext.dll
0x23b9916ee60	517	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	vmickvpexchange	Hyper-V Data Exchange Service	N/A	%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\icsvc.dll
0x23b9916d7e0	516	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	vmicheartbeat	Hyper-V Heartbeat Service	N/A	%systemroot%\system32\svchost.exe -k ICService -p	%SystemRoot%\System32\icsvc.dll
0x23b9916fd60	515	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	vmicguestinterface	Hyper-V Guest Service Interface	N/A	%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\icsvc.dll
0x23b9916e3e0	514	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	vmhgfs	VMware Host Guest Client Redirector	\FileSystem\vmhgfs	system32\DRIVERS\vmhgfs.sys	-
0x23b99172320	513	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	vmgid	Microsoft Hyper-V Guest Infrastructure Driver	N/A	\SystemRoot\System32\drivers\vmgid.sys	-
0x23b99172230	512	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	vmci	VMware VMCI Bus Driver	\Driver\vmci	System32\drivers\vmci.sys	-
0x23b99172140	511	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	VMBusHID	VMBusHID	N/A	\SystemRoot\System32\drivers\VMBusHID.sys	-
0x23b99171240	510	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	vmbus	Virtual Machine Bus	N/A	System32\drivers\vmbus.sys	-
0x23b991717e0	509	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	vm3dmp	vm3dmp	\Driver\vm3dmp	\SystemRoot\system32\DRIVERS\vm3dmp.sys	-
0x23b991729b0	508	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	vhf	Virtual HID Framework (VHF) Driver	N/A	\SystemRoot\System32\drivers\vhf.sys	-
0x23b99171e70	507	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	vhdmp	vhdmp	N/A	\SystemRoot\System32\drivers\vhdmp.sys	-
0x23b991543c0	326	1064	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	PcaSvc	Program Compatibility Assistant Service	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\pcasvc.dll
0x23b991543d0	325	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	partmgr	Partition driver	\Driver\partmgr	System32\drivers\partmgr.sys	-
0x23b99155e70	324	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Parport	Parallel port driver	N/A	\SystemRoot\System32\drivers\parport.sys	-
0x23b99156aa0	323	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	p2psvc	Peer Networking Grouping	N/A	%SystemRoot%\System32\svchost.exe -k LocalServicePeerNet	%SystemRoot%\system32\p2psvc.dll
